timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-26 13:55:00,7.57,7.57,7.57,7.57,46.0,0.0,0.0,7.57,7.57,7.57,71.0,65.7,406.55,0.0
2020-02-26 14:00:00,7.57,7.57,7.57,7.57,144.0,0.0,0.0,7.57,7.57,7.57,93.6,73.0,393.45,0.01
2020-02-26 14:05:00,7.57,7.57,7.57,7.57,67.0,0.0,0.0,7.57,7.57,7.57,101.8,79.2,231.0,0.0
2020-02-26 14:10:00,7.57,7.57,7.57,7.57,185.0,0.0,0.0,7.57,7.57,7.57,89.6,85.3,207.3,0.01
2020-02-26 14:15:00,7.57,7.57,7.57,7.57,64.0,0.0,0.0,7.57,7.57,7.57,101.2,83.7,103.35,0.0
2020-02-26 14:20:00,7.57,7.57,7.57,7.57,112.0,0.0,0.0,7.57,7.57,7.57,114.4,92.7,102.0,0.0
2020-02-26 14:25:00,7.57,7.57,7.57,7.57,332.0,0.0,0.0,7.57,7.57,7.57,152.0,122.8,112.65,0.01
2020-02-26 14:30:00,7.57,7.57,7.57,7.57,318.0,0.0,0.0,7.57,7.57,7.57,202.2,152.0,127.9,0.01
2020-02-26 14:35:00,7.57,7.57,7.57,7.57,233.0,0.0,0.0,7.57,7.57,7.57,211.8,150.7,126.15,0.01
2020-02-26 14:40:00,7.57,7.57,7.57,7.57,637.0,0.0,0.0,7.57,7.57,7.57,326.4,213.8,154.05,0.02
2020-02-26 14:45:00,7.57,7.57,7.57,7.57,11345.0,0.0,0.0,7.57,7.57,7.57,2573.0,1343.7,704.7,0.41
2020-02-26 14:50:00,7.57,7.57,7.57,7.57,8437.88,0.0,0.0,7.57,7.57,7.57,4194.18,2173.09,1123.04,0.31
2020-02-26 14:55:00,7.57,7.57,7.57,7.57,5999.0,0.0,0.0,7.57,7.57,7.57,5330.38,2766.29,1422.74,0.22
2020-02-26 15:00:00,7.57,7.57,7.57,7.57,446.0,0.0,0.0,7.57,7.57,7.57,5372.98,2792.39,1438.84,0.02
2020-02-27 09:35:00,7.93,8.23,7.32,7.15,174286.0,-0.61,-7.69,7.52,7.545,7.5575,40102.8,20214.6,10149.1,6.33
2020-02-27 09:40:00,7.4,7.52,7.2,7.12,38719.6,-0.2,-2.7,7.446,7.508,7.539,45577.7,24075.3,12084.0,1.41
2020-02-27 09:45:00,7.28,7.56,7.42,7.28,17396.0,0.14,1.92,7.416,7.493,7.5315,47369.3,25781.7,12952.3,0.63
2020-02-27 09:50:00,7.4,7.42,7.32,7.2,15601.1,-0.08,-1.08,7.366,7.468,7.519,49289.7,27310.1,13731.0,0.57
2020-02-27 09:55:00,7.32,7.37,7.18,7.15,17530.0,-0.14,-1.91,7.288,7.429,7.4995,52706.5,29039.8,14595.2,0.64
2020-02-27 10:00:00,7.17,7.25,7.18,7.17,11054.0,0.01,0.14,7.26,7.39,7.48,20060.1,30081.5,15147.6,0.4
2020-02-27 10:05:00,7.2,7.2,6.87,6.87,16090.0,-0.33,-4.58,7.194,7.32,7.445,15534.2,30556.0,15949.8,0.58
2020-02-27 10:10:00,6.85,7.05,6.94,6.81,39487.5,0.09,1.31,7.098,7.257,7.4135,19952.5,33660.9,17917.0,1.43
2020-02-27 10:15:00,6.94,7.02,6.9,6.81,40841.1,-0.04,-0.58,7.014,7.19,7.38,25000.5,37145.1,19955.7,1.48
2020-02-27 10:20:00,6.9,7.17,7.17,6.9,10410.0,0.27,3.91,7.012,7.15,7.36,23576.5,38141.5,20467.0,0.38
2020-02-27 10:25:00,7.17,7.22,7.15,7.05,6060.0,-0.02,-0.28,7.006,7.133,7.339,22577.7,21318.9,20766.8,0.22
2020-02-27 10:30:00,7.15,7.4,7.2,7.11,12724.0,0.05,0.7,7.072,7.133,7.3205,21904.5,18719.4,21397.4,0.46
2020-02-27 10:35:00,7.21,7.32,7.3,7.15,4765.0,0.09,1.25,7.144,7.121,7.307,14960.0,17456.3,21619.0,0.17
2020-02-27 10:40:00,7.3,7.38,7.28,7.21,9254.52,-0.02,-0.27,7.22,7.117,7.2925,8642.7,16821.6,22065.8,0.34
2020-02-27 10:45:00,7.28,7.28,7.12,7.12,3791.0,-0.16,-2.2,7.21,7.111,7.27,7318.9,15447.7,22243.7,0.14
2020-02-27 10:50:00,7.12,7.15,7.1,7.09,4263.48,-0.02,-0.28,7.2,7.103,7.2465,6959.6,14768.7,22425.1,0.15
2020-02-27 10:55:00,7.09,7.18,7.1,7.03,3542.0,0.01,0.14,7.18,7.126,7.223,5123.2,13513.9,22034.9,0.13
2020-02-27 11:00:00,7.11,7.18,7.18,7.08,1878.0,0.07,0.98,7.156,7.15,7.2035,4545.8,9752.91,21706.9,0.07
2020-02-27 11:05:00,7.18,7.18,7.06,7.04,2162.0,-0.12,-1.67,7.112,7.166,7.178,3127.3,5885.0,21515.1,0.08
2020-02-27 11:10:00,7.06,7.15,7.15,7.03,3683.0,0.09,1.27,7.118,7.164,7.157,3105.7,5212.3,21676.9,0.13
2020-02-27 11:15:00,7.15,7.23,7.15,7.1,2947.0,0.0,0.0,7.128,7.164,7.1485,2842.4,4901.0,13110.0,0.11
2020-02-27 11:20:00,7.13,7.25,7.25,7.12,2049.0,0.12,1.68,7.158,7.169,7.151,2543.8,3833.5,11276.4,0.07
2020-02-27 11:25:00,7.25,7.25,7.19,7.17,1700.0,-0.06,-0.83,7.16,7.158,7.1395,2508.2,3527.0,10491.6,0.06
2020-02-27 11:30:00,7.19,7.32,7.28,7.19,3878.0,0.09,1.25,7.204,7.158,7.1375,2851.4,2989.35,9905.48,0.14
2020-02-27 13:05:00,7.28,7.3,7.22,7.22,3049.0,-0.06,-0.82,7.218,7.168,7.1395,2724.6,2915.15,9181.43,0.11
2020-02-27 13:10:00,7.22,7.23,7.23,7.17,2498.0,0.01,0.14,7.234,7.181,7.142,2634.8,2738.6,8753.63,0.09
2020-02-27 13:15:00,7.23,7.3,7.24,7.23,2288.0,0.01,0.14,7.232,7.195,7.1605,2682.6,2613.2,8063.53,0.08
2020-02-27 13:20:00,7.24,7.28,7.25,7.23,1842.0,0.01,0.14,7.244,7.202,7.176,2711.0,2609.6,6181.26,0.07
2020-02-27 13:25:00,7.25,7.28,7.27,7.24,1659.0,0.02,0.28,7.242,7.223,7.1945,2267.2,2559.3,4222.15,0.06
2020-02-27 13:30:00,7.27,7.29,7.25,7.25,2745.0,-0.02,-0.28,7.248,7.233,7.1985,2206.4,2465.5,3838.9,0.1
2020-02-27 13:35:00,7.25,7.26,7.22,7.21,958.0,-0.03,-0.41,7.246,7.24,7.202,1898.4,2266.6,3583.8,0.03
2020-02-27 13:40:00,7.22,7.24,7.15,7.15,2621.0,-0.07,-0.97,7.228,7.23,7.1995,1965.0,2323.8,3078.65,0.1
2020-02-27 13:45:00,7.15,7.2,7.2,7.15,1359.0,0.05,0.7,7.218,7.231,7.1945,1868.4,2289.7,2908.35,0.05
2020-02-27 13:50:00,7.2,7.2,7.1,7.1,1791.0,-0.1,-1.39,7.184,7.213,7.1855,1894.8,2081.0,2535.17,0.07
2020-02-27 13:55:00,7.09,7.22,7.15,7.09,2172.0,0.06,0.85,7.164,7.206,7.187,1780.2,1993.3,2454.22,0.08
2020-02-27 14:00:00,7.15,7.27,7.26,7.12,4153.0,0.11,1.54,7.172,7.209,7.195,2419.2,2158.8,2448.7,0.15
2020-02-27 14:05:00,7.27,7.29,7.21,7.19,3395.0,-0.06,-0.83,7.184,7.206,7.2005,2574.0,2269.5,2441.35,0.12
2020-02-27 14:10:00,7.21,7.32,7.15,7.15,8947.0,-0.06,-0.83,7.174,7.196,7.199,4091.6,2980.0,2794.8,0.32
2020-02-27 14:15:00,7.15,7.18,7.17,7.12,1874.0,0.02,0.28,7.188,7.186,7.2045,4108.2,3001.5,2780.4,0.07
2020-02-27 14:20:00,7.17,7.28,7.25,7.16,5129.52,0.08,1.12,7.208,7.186,7.2095,4699.7,3239.95,2852.73,0.19
2020-02-27 14:25:00,7.25,7.28,7.22,7.22,1451.0,-0.03,-0.41,7.2,7.186,7.213,4159.3,3289.25,2777.93,0.05
2020-02-27 14:30:00,7.22,7.23,7.2,7.2,1797.0,-0.02,-0.28,7.198,7.191,7.2105,3839.7,3206.85,2765.33,0.07
2020-02-27 14:35:00,7.19,7.21,7.12,7.05,6155.0,-0.07,-0.97,7.192,7.183,7.207,3281.3,3686.45,2988.08,0.22
2020-02-27 14:40:00,7.11,7.14,7.1,7.08,2499.0,-0.01,-0.14,7.178,7.183,7.198,3406.3,3757.25,2919.13,0.09
2020-02-27 14:45:00,7.09,7.09,7.05,7.03,6360.0,-0.04,-0.56,7.138,7.173,7.1895,3652.4,4176.05,3084.68,0.23
2020-02-27 14:50:00,7.04,7.09,7.0,7.0,9989.0,-0.04,-0.57,7.094,7.147,7.178,5360.0,4759.65,3459.23,0.36
2020-02-27 14:55:00,7.0,7.03,7.03,6.95,7768.0,0.03,0.43,7.06,7.129,7.1675,6554.2,5196.95,3733.23,0.28
2020-02-27 15:00:00,6.99,7.03,7.0,6.99,5196.0,0.01,0.14,7.036,7.114,7.155,6362.4,4821.85,3900.93,0.19
2020-02-28 09:35:00,6.34,6.61,6.45,6.34,58053.0,0.11,1.74,6.906,7.042,7.114,17473.2,10439.8,6720.63,2.11
2020-02-28 09:40:00,6.47,6.59,6.58,6.47,13517.0,0.11,1.7,6.812,6.975,7.0805,18904.6,11278.5,7259.23,0.49
2020-02-28 09:45:00,6.58,6.66,6.61,6.57,10488.0,0.03,0.46,6.734,6.914,7.05,19004.4,12182.2,7735.73,0.38
2020-02-28 09:50:00,6.61,6.67,6.64,6.61,6661.99,0.03,0.45,6.656,6.858,7.0245,18783.2,12668.7,7937.78,0.24
2020-02-28 09:55:00,6.63,6.64,6.47,6.47,8335.01,-0.16,-2.41,6.55,6.793,6.988,19411.0,12886.7,8286.58,0.3
2020-02-28 10:00:00,6.47,6.62,6.6,6.46,7283.0,0.13,2.01,6.58,6.743,6.963,9257.0,13365.1,8561.18,0.26
2020-02-28 10:05:00,6.58,6.64,6.64,6.58,6522.0,0.06,0.91,6.592,6.702,6.9375,7858.0,13381.3,8778.68,0.24
2020-02-28 10:10:00,6.64,6.79,6.75,6.64,10170.5,0.11,1.66,6.62,6.677,6.912,7794.5,13399.4,9079.55,0.37
2020-02-28 10:15:00,6.75,6.81,6.75,6.69,6876.1,0.0,0.0,6.642,6.649,6.889,7837.32,13310.3,9253.61,0.25
2020-02-28 10:20:00,6.74,6.85,6.73,6.73,6689.9,-0.01,-0.15,6.694,6.622,6.868,7508.3,13459.6,9140.75,0.24
