timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-26 13:55:00,5.27,5.28,5.26,5.26,1143.0,-0.01,-0.19,5.248,5.243,5.2305,4496.8,3298.4,2760.84,0.02
2020-02-26 14:00:00,5.26,5.27,5.26,5.25,1480.0,0.0,0.0,5.258,5.245,5.233,3971.4,3311.3,2757.15,0.03
2020-02-26 14:05:00,5.26,5.27,5.26,5.25,1934.0,0.0,0.0,5.27,5.247,5.238,3136.4,3172.5,2512.4,0.03
2020-02-26 14:10:00,5.26,5.26,5.23,5.21,2966.0,-0.03,-0.57,5.256,5.246,5.2405,1895.0,3276.3,2564.25,0.05
2020-02-26 14:15:00,5.23,5.25,5.25,5.23,979.0,0.02,0.38,5.252,5.247,5.2425,1700.4,3202.1,2525.7,0.02
2020-02-26 14:20:00,5.25,5.25,5.2,5.2,1699.0,-0.05,-0.95,5.24,5.244,5.2425,1811.6,3154.2,2560.35,0.03
2020-02-26 14:25:00,5.2,5.24,5.23,5.2,1641.0,0.03,0.58,5.234,5.246,5.243,1843.8,2907.6,2522.15,0.03
2020-02-26 14:30:00,5.23,5.24,5.22,5.22,1737.0,-0.01,-0.19,5.226,5.248,5.242,1804.4,2470.4,2520.0,0.03
2020-02-26 14:35:00,5.22,5.22,5.2,5.2,1790.0,-0.02,-0.38,5.22,5.238,5.24,1569.2,1732.1,2557.65,0.03
2020-02-26 14:40:00,5.2,5.21,5.2,5.19,4442.0,0.0,0.0,5.21,5.231,5.237,2261.8,1981.1,2692.35,0.08
2020-02-26 14:45:00,5.21,5.21,5.16,5.16,4413.0,-0.05,-0.96,5.202,5.221,5.232,2804.6,2308.1,2803.25,0.08
2020-02-26 14:50:00,5.17,5.2,5.17,5.17,4197.0,0.0,0.0,5.19,5.212,5.2285,3315.8,2579.8,2945.55,0.08
2020-02-26 14:55:00,5.2,5.2,5.18,5.17,4319.0,-0.02,-0.38,5.182,5.204,5.2255,3832.2,2818.3,2995.4,0.08
2020-02-26 15:00:00,5.18,5.18,5.17,5.16,1393.0,-0.01,-0.19,5.176,5.198,5.222,3752.8,2661.0,2968.65,0.03
2020-02-27 09:35:00,5.28,5.28,5.21,5.19,4311.0,-0.07,-1.33,5.178,5.194,5.2205,3726.6,2994.2,3098.15,0.08
2020-02-27 09:40:00,5.21,5.21,5.2,5.16,5454.0,-0.01,-0.19,5.186,5.194,5.219,3934.8,3369.7,3261.95,0.1
2020-02-27 09:45:00,5.18,5.2,5.2,5.17,2543.0,0.02,0.39,5.192,5.191,5.2185,3604.0,3459.9,3183.75,0.05
2020-02-27 09:50:00,5.2,5.22,5.2,5.18,1859.01,0.0,0.0,5.196,5.189,5.2185,3112.0,3472.1,2971.25,0.03
2020-02-27 09:55:00,5.21,5.22,5.19,5.19,2022.0,-0.02,-0.38,5.2,5.188,5.213,3237.8,3495.3,2613.7,0.04
2020-02-27 10:00:00,5.19,5.19,5.17,5.17,2630.0,-0.02,-0.39,5.192,5.185,5.208,2901.6,3314.1,2647.6,0.05
2020-02-27 10:05:00,5.17,5.18,5.15,5.15,3023.0,-0.02,-0.39,5.182,5.184,5.2025,2415.4,3175.1,2741.6,0.05
2020-02-27 10:10:00,5.16,5.16,5.1,5.09,6187.0,-0.06,-1.16,5.162,5.177,5.1945,3144.2,3374.1,2976.95,0.11
2020-02-27 10:15:00,5.1,5.11,5.1,5.09,2748.0,0.0,0.0,5.142,5.169,5.1865,3322.0,3217.0,3017.65,0.05
2020-02-27 10:20:00,5.1,5.16,5.15,5.1,1178.0,0.05,0.98,5.134,5.167,5.1825,3153.2,3195.5,2928.25,0.02
2020-02-27 10:25:00,5.14,5.17,5.15,5.14,1532.0,0.01,0.19,5.13,5.161,5.1775,2933.6,2917.6,2955.9,0.03
2020-02-27 10:30:00,5.14,5.16,5.16,5.14,894.0,0.02,0.39,5.132,5.157,5.1755,2507.8,2461.6,2915.65,0.02
2020-02-27 10:35:00,5.15,5.16,5.16,5.13,1427.0,0.01,0.19,5.144,5.153,5.172,1555.8,2350.0,2904.95,0.03
2020-02-27 10:40:00,5.16,5.19,5.17,5.16,1099.0,0.01,0.19,5.158,5.15,5.1695,1226.0,2274.0,2873.05,0.02
2020-02-27 10:45:00,5.17,5.19,5.16,5.16,1466.0,-0.01,-0.19,5.16,5.147,5.1675,1283.6,2218.4,2856.85,0.03
2020-02-27 10:50:00,5.16,5.18,5.17,5.16,51.0,0.01,0.19,5.164,5.147,5.166,987.4,1960.5,2637.3,0.0
2020-02-27 10:55:00,5.17,5.17,5.16,5.16,607.0,-0.01,-0.19,5.164,5.148,5.166,930.0,1718.9,2447.0,0.01
2020-02-27 11:00:00,5.16,5.19,5.18,5.16,823.0,0.02,0.39,5.168,5.156,5.1665,809.2,1182.5,2278.3,0.01
2020-02-27 11:05:00,5.18,5.19,5.15,5.15,540.0,-0.03,-0.58,5.164,5.161,5.165,697.4,961.7,2089.35,0.01
2020-02-27 11:10:00,5.15,5.17,5.16,5.15,141.0,0.01,0.19,5.164,5.162,5.1645,432.4,858.0,2026.75,0.0
2020-02-27 11:15:00,5.17,5.19,5.18,5.17,847.0,0.01,0.19,5.166,5.165,5.163,591.6,789.5,1853.55,0.02
2020-02-27 11:20:00,5.18,5.22,5.22,5.17,2455.0,0.04,0.77,5.178,5.171,5.164,961.2,945.6,1703.6,0.04
2020-02-27 11:25:00,5.22,5.23,5.22,5.21,1452.0,0.0,0.0,5.186,5.177,5.165,1087.0,948.1,1649.05,0.03
2020-02-27 11:30:00,5.22,5.24,5.24,5.21,1764.0,0.02,0.38,5.204,5.184,5.167,1331.8,1014.6,1644.3,0.03
2020-02-27 13:05:00,5.24,5.26,5.23,5.23,4352.0,-0.01,-0.19,5.218,5.191,5.169,2174.0,1303.2,1760.8,0.08
2020-02-27 13:10:00,5.23,5.24,5.22,5.22,2769.0,-0.01,-0.19,5.226,5.196,5.1715,2558.4,1575.0,1767.75,0.05
2020-02-27 13:15:00,5.22,5.5,5.44,5.22,28465.0,0.22,4.21,5.27,5.224,5.186,7760.4,4360.8,3039.85,0.51
2020-02-27 13:20:00,5.44,5.45,5.38,5.38,20577.0,-0.06,-1.1,5.302,5.244,5.2,11585.4,6336.2,3759.35,0.37
2020-02-27 13:25:00,5.38,5.4,5.36,5.35,10359.0,-0.02,-0.37,5.326,5.265,5.213,13304.4,7318.1,4139.9,0.19
2020-02-27 13:30:00,5.39,5.39,5.37,5.36,5438.0,-0.02,-0.37,5.354,5.286,5.224,13521.6,7847.8,4352.9,0.1
2020-02-27 13:35:00,5.37,5.69,5.69,5.36,50312.0,0.32,5.96,5.448,5.337,5.251,23030.2,12794.3,6791.9,0.91
2020-02-27 13:40:00,5.69,5.69,5.69,5.69,27862.0,0.0,0.0,5.498,5.384,5.2775,22909.6,15335.0,8140.3,0.5
2020-02-27 13:45:00,5.69,5.69,5.69,5.69,11676.0,0.0,0.0,5.56,5.431,5.304,21129.4,16357.4,8652.75,0.21
2020-02-27 13:50:00,5.69,5.69,5.69,5.69,14817.2,0.0,0.0,5.626,5.476,5.33,22021.0,17662.7,9338.66,0.27
2020-02-27 13:55:00,5.69,5.69,5.69,5.69,20186.0,0.0,0.0,5.69,5.522,5.3565,24970.6,19246.1,10274.7,0.36
2020-02-27 14:00:00,5.69,5.69,5.69,5.69,8651.0,0.0,0.0,5.69,5.569,5.3825,16638.4,19834.3,10704.7,0.16
2020-02-27 14:05:00,5.69,5.69,5.69,5.62,55295.0,0.0,0.0,5.69,5.594,5.409,22125.0,22517.3,13439.1,1.0
2020-02-27 14:10:00,5.69,5.69,5.69,5.69,4765.0,0.0,0.0,5.69,5.625,5.4345,20742.8,20936.1,13636.2,0.09
2020-02-27 14:15:00,5.69,5.69,5.69,5.69,2935.0,0.0,0.0,5.69,5.658,5.4615,18366.4,20193.7,13755.9,0.05
2020-02-27 14:20:00,5.69,5.69,5.69,5.69,2596.56,0.0,0.0,5.69,5.69,5.488,14848.5,19909.6,13878.7,0.05
2020-02-27 14:25:00,5.69,5.69,5.69,5.69,5630.8,0.0,0.0,5.69,5.69,5.5135,14244.5,15441.5,14117.9,0.1
2020-02-27 14:30:00,5.69,5.69,5.69,5.69,1582.0,0.0,0.0,5.69,5.69,5.537,3501.87,12813.5,14074.2,0.03
2020-02-27 14:35:00,5.69,5.69,5.69,5.69,765.0,0.0,0.0,5.69,5.69,5.5605,2701.87,11722.4,14039.9,0.01
2020-02-27 14:40:00,5.69,5.69,5.69,5.69,4028.0,0.0,0.0,5.69,5.69,5.583,2920.47,10643.4,14153.1,0.07
2020-02-27 14:45:00,5.69,5.69,5.69,5.69,1941.0,0.0,0.0,5.69,5.69,5.606,2789.36,8818.94,14032.5,0.03
2020-02-27 14:50:00,5.69,5.69,5.69,5.69,873.0,0.0,0.0,5.69,5.69,5.6295,1837.8,8041.14,13937.7,0.02
2020-02-27 14:55:00,5.69,5.69,5.69,5.69,1496.0,0.0,0.0,5.69,5.69,5.642,1820.6,2661.24,12589.3,0.03
