timestamp,open,high,close,low,volume,price_change,p_change,ma5,ma10,ma20,v_ma5,v_ma10,v_ma20,turnover
2020-02-26 13:55:00,10.13,10.14,10.13,10.12,2545.99,0.0,0.0,10.134,10.164,10.1205,2946.6,3132.75,6040.73,0.04
2020-02-26 14:00:00,10.13,10.13,10.11,10.07,5072.0,-0.02,-0.2,10.128,10.151,10.136,3255.2,3189.65,6212.83,0.08
2020-02-26 14:05:00,10.11,10.15,10.14,10.09,3150.0,0.03,0.3,10.132,10.145,10.1535,3010.8,3224.64,6260.63,0.05
2020-02-26 14:10:00,10.15,10.15,10.1,10.1,2466.0,-0.05,-0.49,10.122,10.139,10.169,3037.2,3042.7,6307.28,0.04
2020-02-26 14:15:00,10.1,10.11,10.08,10.08,1693.0,-0.02,-0.2,10.112,10.128,10.1785,2985.4,2871.1,6207.13,0.03
2020-02-26 14:20:00,10.08,10.09,10.0,10.0,6538.0,-0.08,-0.79,10.086,10.11,10.166,3783.8,3365.2,5157.53,0.1
2020-02-26 14:25:00,9.99,10.06,10.05,9.99,4491.0,0.06,0.6,10.074,10.101,10.155,3667.6,3461.4,4030.97,0.07
2020-02-26 14:30:00,10.05,10.08,10.08,10.03,2262.0,0.03,0.3,10.062,10.097,10.146,3490.0,3250.4,3777.07,0.03
2020-02-26 14:35:00,10.07,10.08,10.01,10.0,2679.0,-0.06,-0.6,10.044,10.083,10.1355,3532.6,3284.9,3521.72,0.04
2020-02-26 14:40:00,10.01,10.02,10.01,9.98,3410.0,0.0,0.0,10.03,10.071,10.1235,3876.0,3430.7,3486.4,0.05
2020-02-26 14:45:00,10.01,10.02,9.97,9.97,4085.0,-0.04,-0.4,10.024,10.055,10.1095,3385.4,3584.6,3358.68,0.06
2020-02-26 14:50:00,9.97,10.0,10.0,9.96,4249.0,0.03,0.3,10.014,10.044,10.0975,3337.0,3502.3,3345.98,0.06
2020-02-26 14:55:00,10.01,10.08,10.05,10.01,4722.82,0.04,0.4,10.008,10.035,10.09,3829.16,3659.58,3442.11,0.07
2020-02-26 15:00:00,10.04,10.06,10.06,10.04,4474.0,0.02,0.2,10.018,10.031,10.085,4188.16,3860.38,3451.54,0.07
2020-02-27 09:35:00,10.3,10.63,10.62,10.3,47525.3,0.32,3.11,10.14,10.085,10.1065,13011.2,8443.61,5657.36,0.72
2020-02-27 09:40:00,10.63,10.64,10.57,10.45,26703.0,-0.06,-0.56,10.26,10.142,10.126,17534.8,10460.1,6912.66,0.4
2020-02-27 09:45:00,10.55,10.58,10.46,10.42,17573.6,-0.09,-0.85,10.352,10.183,10.142,20199.7,11768.4,7614.89,0.27
2020-02-27 09:50:00,10.45,10.57,10.49,10.45,11211.4,0.04,0.38,10.44,10.224,10.1605,21497.5,12663.3,7956.86,0.17
2020-02-27 09:55:00,10.5,10.7,10.7,10.49,28405.2,0.2,1.9,10.568,10.293,10.188,26283.7,15235.9,9260.42,0.43
2020-02-27 10:00:00,10.7,10.76,10.76,10.61,23468.9,0.06,0.56,10.596,10.368,10.2195,21472.4,17241.8,10336.3,0.36
2020-02-27 10:05:00,10.74,10.84,10.75,10.71,22625.4,0.01,0.09,10.632,10.446,10.2505,20656.9,19095.9,11340.2,0.34
2020-02-27 10:10:00,10.75,10.77,10.71,10.62,11355.1,-0.04,-0.37,10.682,10.517,10.2805,19413.2,19806.5,11654.4,0.17
2020-02-27 10:15:00,10.71,10.73,10.65,10.59,8982.64,-0.06,-0.56,10.714,10.577,10.306,18967.4,20232.5,11946.0,0.14
2020-02-27 10:20:00,10.65,10.75,10.75,10.64,5493.92,0.1,0.94,10.724,10.646,10.3385,14385.2,20334.4,12097.4,0.08
2020-02-27 10:25:00,10.75,10.75,10.67,10.66,5140.52,-0.08,-0.74,10.706,10.651,10.368,10719.5,16096.0,12269.8,0.08
2020-02-27 10:30:00,10.67,10.72,10.69,10.65,6680.26,0.02,0.19,10.694,10.663,10.4025,7530.49,14093.7,12276.9,0.1
2020-02-27 10:35:00,10.7,10.71,10.69,10.67,3917.74,-0.01,-0.09,10.69,10.686,10.4345,6043.02,12728.1,12248.2,0.06
2020-02-27 10:40:00,10.69,10.76,10.72,10.68,7412.26,0.03,0.28,10.704,10.709,10.4665,5728.94,12348.2,12505.8,0.11
2020-02-27 10:45:00,10.72,10.72,10.71,10.69,2934.74,-0.01,-0.09,10.696,10.71,10.5015,5217.1,9801.15,12518.5,0.04
2020-02-27 10:50:00,10.71,10.74,10.71,10.7,5967.0,0.0,0.0,10.704,10.705,10.5365,5382.4,8050.96,12646.4,0.09
2020-02-27 10:55:00,10.71,10.73,10.73,10.7,4574.52,0.02,0.19,10.712,10.703,10.5745,4961.25,6245.87,12670.9,0.07
2020-02-27 11:00:00,10.73,10.78,10.77,10.73,5737.0,0.04,0.37,10.728,10.709,10.613,5325.1,5684.06,12745.3,0.09
2020-02-27 11:05:00,10.77,10.78,10.78,10.71,4927.0,0.01,0.09,10.74,10.722,10.6495,4828.05,5278.5,12755.5,0.07
2020-02-27 11:10:00,10.79,10.83,10.78,10.77,7750.04,-0.01,-0.09,10.754,10.725,10.6855,5791.11,5504.11,12919.3,0.12
2020-02-27 11:15:00,10.77,10.87,10.87,10.77,11305.9,0.1,0.93,10.786,10.745,10.698,6858.89,6120.65,11108.3,0.17
2020-02-27 11:20:00,10.88,10.96,10.93,10.87,13742.0,0.05,0.46,10.826,10.769,10.716,8692.39,6826.82,10460.3,0.21
2020-02-27 11:25:00,10.93,10.93,10.87,10.82,5254.02,-0.06,-0.55,10.846,10.787,10.7365,8595.79,6960.45,9844.28,0.08
2020-02-27 11:30:00,10.87,10.89,10.88,10.84,2520.86,0.01,0.09,10.866,10.803,10.756,8114.56,6471.31,9409.75,0.04
2020-02-27 13:05:00,10.89,10.96,10.91,10.89,6764.0,0.02,0.18,10.892,10.823,10.7665,7917.36,6854.23,8327.69,0.1
2020-02-27 13:10:00,10.91,10.97,10.95,10.91,4095.0,0.04,0.37,10.908,10.847,10.776,6475.18,6667.03,7359.0,0.06
2020-02-27 13:15:00,10.96,10.98,10.96,10.95,6215.0,0.0,0.0,10.914,10.87,10.7865,4969.78,6831.08,6538.48,0.09
2020-02-27 13:20:00,10.95,10.96,10.88,10.88,4291.0,-0.07,-0.64,10.916,10.881,10.795,4777.17,6686.48,6185.27,0.06
