Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2017-11-02,12.4,12.4,9.77,9.98,2388800,0,0
2017-11-03,10.1,10.5,8.66,9.79,356200,0,0
2017-11-06,9.74,10.64,9.01,10.48,125800,0,0
2017-11-07,10.65,11.23,10.6,11.0,267100,0,0
2017-11-08,11.02,11.7,11.0,11.58,60500,0,0
2017-11-09,11.77,12.15,10.898,12.0,119700,0,0
2017-11-10,11.97,12.2,11.307,12.06,53300,0,0
2017-11-13,12.39,12.5,11.72,12.5,94500,0,0
2017-11-14,12.1,12.41,11.51,11.93,60200,0,0
2017-11-15,11.78,12.26,11.46,12.1,52000,0,0
2017-11-16,12.14,12.42,11.75,12.29,83900,0,0
2017-11-17,11.99,12.865,11.87,12.61,76100,0,0
2017-11-20,12.51,12.96,12.16,12.85,63100,0,0
2017-11-21,12.4,13.24,12.4,12.99,46700,0,0
2017-11-22,12.8,13.45,12.09,12.67,58000,0,0
2017-11-24,12.61,13.49,12.61,13.13,23000,0,0
2017-11-27,13.9,15.0,13.852,14.38,211700,0,0
2017-11-28,14.85,14.85,14.001,14.1,53600,0,0
2017-11-29,14.49,14.49,13.16,14.0,80700,0,0
2017-11-30,13.75,14.25,13.75,13.85,64200,0,0
2017-12-01,13.94,14.1,13.8,14.0,99500,0,0
2017-12-04,14.25,14.95,14.12,14.77,84600,0,0
2017-12-05,14.95,14.95,13.95,14.01,89800,0,0
2017-12-06,13.93,14.98,13.44,14.62,73900,0,0
2017-12-07,14.66,14.85,14.205,14.85,39500,0,0
2017-12-08,14.66,14.93,14.52,14.63,39200,0,0
2017-12-11,14.51,15.4,14.51,14.89,102600,0,0
2017-12-12,14.77,14.98,14.01,14.25,94000,0,0
2017-12-13,14.14,14.74,13.8,13.93,51400,0,0
2017-12-14,13.01,13.72,12.05,12.38,140800,0,0
2017-12-15,12.22,13.0,9.52,10.5,640500,0,0
2017-12-18,10.55,10.87,9.71,10.25,65000,0,0
2017-12-19,10.32,10.73,9.92,9.96,71800,0,0
2017-12-20,10.04,10.49,10.04,10.32,48100,0,0
2017-12-21,10.39,10.9,10.35,10.83,37300,0,0
2017-12-22,10.75,11.15,10.75,10.82,29200,0,0
2017-12-26,10.87,10.87,10.302,10.34,25800,0,0
2017-12-27,10.35,10.765,10.35,10.67,30400,0,0
2017-12-28,10.35,10.95,10.233,10.61,40700,0,0
2017-12-29,10.46,10.51,9.8,10.06,80400,0,0
2018-01-02,10.08,11.56,10.08,10.98,101100,0,0
2018-01-03,11.02,11.49,10.5,10.73,57400,0,0
2018-01-04,10.84,11.26,10.6,10.65,55100,0,0
2018-01-05,10.7,11.06,10.52,10.52,37500,0,0
2018-01-08,10.5,10.52,10.165,10.2,83700,0,0
2018-01-09,10.26,10.35,9.98,10.04,39100,0,0
2018-01-10,10.016,10.18,9.9,10.14,10100,0,0
2018-01-11,10.2,10.5,10.1,10.18,55300,0,0
2018-01-12,10.25,10.36,10.01,10.24,182500,0,0
2018-01-16,10.3,10.5,9.99,10.05,48900,0,0
2018-01-17,9.951,10.001,9.62,9.73,24600,0,0
2018-01-18,9.65,9.91,9.65,9.72,13900,0,0
2018-01-19,9.67,10.01,9.5,9.65,70400,0,0
2018-01-22,9.7,9.725,9.32,9.43,60000,0,0
2018-01-23,9.37,9.485,9.12,9.25,50700,0,0
2018-01-24,9.12,9.5,8.91,8.98,58700,0,0
2018-01-25,9.05,9.21,8.67,8.73,48700,0,0
2018-01-26,8.77,9.25,8.77,8.91,102200,0,0
2018-01-29,8.85,9.33,8.85,9.14,35700,0,0
2018-01-30,9.19,9.19,8.92,8.99,73600,0,0
2018-01-31,9.0,9.01,8.34,8.34,43000,0,0
2018-02-01,8.34,8.99,8.14,8.23,19700,0,0
2018-02-02,8.13,8.8,8.0,8.69,55600,0,0
2018-02-05,8.68,8.68,8.134,8.29,27900,0,0
2018-02-06,8.18,8.65,7.85,7.94,46700,0,0
2018-02-07,8.22,8.39,7.75,7.91,15500,0,0
2018-02-08,7.93,8.0,7.28,7.36,30600,0,0
2018-02-09,7.46,7.53,6.88,6.91,45800,0,0
2018-02-12,6.91,6.91,6.29,6.55,64900,0,0
2018-02-13,6.56,6.59,6.24,6.3,46100,0,0
2018-02-14,6.3,6.59,6.15,6.38,88200,0,0
2018-02-15,6.82,7.446,6.423,7.26,209400,0,0
2018-02-16,7.15,7.715,7.15,7.31,116400,0,0
2018-02-20,7.28,7.55,7.0,7.09,81600,0,0
2018-02-21,7.12,7.65,7.11,7.28,77700,0,0
2018-02-22,7.32,7.35,7.0,7.08,55600,0,0
2018-02-23,7.22,7.37,6.8,7.0,40700,0,0
2018-02-26,7.03,7.5,7.03,7.48,37900,0,0
2018-02-27,7.66,7.66,7.13,7.22,50200,0,0
2018-02-28,7.2,7.26,6.8,6.81,29800,0,0
2018-03-01,6.83,6.84,6.25,6.3,31900,0,0
2018-03-02,6.2,6.56,6.13,6.3,31700,0,0
2018-03-05,6.34,6.76,6.151,6.47,29000,0,0
2018-03-06,6.5,6.54,6.24,6.28,49500,0,0
2018-03-07,6.25,7.25,6.25,7.04,105600,0,0
2018-03-08,7.09,7.29,6.84,7.15,70800,0,0
2018-03-09,7.15,7.43,7.03,7.09,65800,0,0
2018-03-12,7.1,7.1,6.55,6.64,82500,0,0
2018-03-13,6.7,7.97,6.7,7.6,80600,0,0
2018-03-14,7.7,8.13,7.37,7.47,57100,0,0
2018-03-15,7.35,7.37,6.93,6.96,23400,0,0
2018-03-16,6.95,7.85,6.95,7.67,45600,0,0
2018-03-19,7.62,7.9,7.2,7.82,33800,0,0
2018-03-20,7.88,8.959,7.44,8.16,73500,0,0
2018-03-21,8.242,8.849,8.2,8.54,74800,0,0
2018-03-22,8.45,8.85,8.45,8.76,32700,0,0
2018-03-23,8.77,9.1,8.69,8.94,74000,0,0
2018-03-26,9.09,9.42,8.791,9.25,62600,0,0
2018-03-27,9.31,10.1,9.275,9.96,79500,0,0
2018-03-28,9.99,10.68,9.99,10.38,101500,0,0
2018-03-29,10.5,11.05,10.4,11.02,120100,0,0
2018-04-02,12.05,13.89,11.8,13.07,244500,0,0
2018-04-03,13.42,17.56,12.583,16.49,879000,0,0
2018-04-04,15.21,16.65,14.55,16.6,297400,0,0
2018-04-05,16.5,16.5,14.11,15.74,215800,0,0
2018-04-06,15.47,15.47,12.44,12.67,233400,0,0
2018-04-09,12.87,14.196,12.271,12.5,201600,0,0
2018-04-10,12.76,13.34,12.5,13.06,73300,0,0
2018-04-11,13.06,13.408,12.53,13.15,62100,0,0
2018-04-12,13.22,13.98,13.135,13.58,47800,0,0
2018-04-13,13.65,14.132,13.27,13.42,64200,0,0
2018-04-16,13.42,14.04,13.42,13.68,44300,0,0
2018-04-17,13.82,14.48,13.7,13.87,79400,0,0
2018-04-18,13.83,14.29,13.06,13.92,68200,0,0
2018-04-19,13.86,14.11,13.74,13.91,35200,0,0
2018-04-20,14.21,14.21,13.56,13.88,71500,0,0
2018-04-23,13.84,14.19,13.12,13.68,46400,0,0
2018-04-24,13.76,14.04,13.47,13.93,79500,0,0
2018-04-25,14.46,15.65,13.87,14.73,128600,0,0
2018-04-26,14.83,15.5,14.555,14.7,66600,0,0
2018-04-27,14.69,15.5,14.69,14.92,147100,0,0
2018-04-30,14.96,15.14,13.8,14.33,107400,0,0
2018-05-01,14.29,15.2,14.22,15.09,84600,0,0
2018-05-02,15.11,15.205,14.403,15.07,38300,0,0
2018-05-03,15.05,15.98,14.54,15.94,172100,0,0
2018-05-04,16.0,16.0,15.012,15.6,77300,0,0
2018-05-07,15.71,16.27,15.377,15.52,108000,0,0
2018-05-08,15.54,15.95,15.287,15.89,72700,0,0
2018-05-09,15.95,17.26,15.456,16.27,196700,0,0
2018-05-10,16.37,17.159,14.99,15.26,227500,0,0
2018-05-11,15.27,15.65,14.865,15.23,76000,0,0
2018-05-14,15.48,16.825,15.48,16.2,177300,0,0
2018-05-15,16.2,16.83,15.35,16.5,119500,0,0
2018-05-16,16.49,16.5,15.303,16.17,76900,0,0
2018-05-17,16.15,16.6,15.864,16.0,418600,0,0
2018-05-18,16.2,16.61,15.46,16.0,91700,0,0
2018-05-21,16.12,16.4,15.84,15.99,78400,0,0
2018-05-22,16.02,16.139,13.9,14.76,152900,0,0
2018-05-23,14.66,16.13,14.66,15.26,123600,0,0
2018-05-24,15.16,15.65,14.42,14.79,107200,0,0
2018-05-25,14.95,15.87,14.68,15.67,87500,0,0
2018-05-29,15.53,15.65,14.27,14.66,87200,0,0
2018-05-30,14.72,15.01,14.28,14.49,78500,0,0
2018-05-31,14.46,15.0,14.12,14.34,77800,0,0
2018-06-01,14.46,15.0,14.294,14.92,52100,0,0
2018-06-04,15.0,15.1,14.64,14.92,72600,0,0
2018-06-05,14.83,14.9,14.563,14.7,74900,0,0
2018-06-06,14.7,14.85,14.05,14.59,63100,0,0
2018-06-07,14.56,14.81,12.94,13.5,228900,0,0
2018-06-08,13.46,14.42,13.3,13.52,125100,0,0
2018-06-11,13.5,14.1,13.37,13.5,87600,0,0
2018-06-12,13.59,13.92,13.31,13.55,171300,0,0
2018-06-13,13.63,13.93,13.27,13.5,147800,0,0
2018-06-14,13.5,13.74,12.51,13.53,65900,0,0
2018-06-15,13.34,13.68,13.17,13.57,141200,0,0
2018-06-18,13.49,13.85,13.245,13.42,113200,0,0
2018-06-19,13.27,13.51,13.2,13.43,67100,0,0
2018-06-20,13.57,13.69,13.18,13.3,77900,0,0
2018-06-21,13.35,13.453,12.74,13.0,146500,0,0
2018-06-22,13.07,13.77,12.85,13.38,896500,0,0
2018-06-25,13.29,13.88,12.72,13.5,152400,0,0
2018-06-26,13.6,14.0,13.27,13.34,296700,0,0
2018-06-27,12.65,13.73,12.65,13.17,70500,0,0
2018-06-28,13.13,13.6,12.87,12.99,108300,0,0
2018-06-29,13.09,13.13,12.74,13.03,95700,0,0
2018-07-02,12.93,13.585,12.93,13.48,471900,0,0
2018-07-03,13.5,13.98,13.255,13.5,57700,0,0
2018-07-05,13.55,13.55,12.98,13.22,131500,0,0
2018-07-06,13.26,13.55,13.02,13.18,112500,0,0
2018-07-09,13.2,13.42,12.34,12.41,94200,0,0
2018-07-10,12.4,12.51,11.71,11.96,72300,0,0
2018-07-11,11.84,12.17,11.01,11.23,67800,0,0
2018-07-12,11.29,12.0,11.07,11.67,69700,0,0
2018-07-13,11.63,11.71,11.22,11.38,43400,0,0
2018-07-16,11.37,11.38,11.09,11.2,59500,0,0
2018-07-17,11.18,12.345,10.786,11.28,61200,0,0
2018-07-18,11.26,11.26,10.88,10.95,47700,0,0
2018-07-19,10.89,11.62,10.68,11.13,32400,0,0
2018-07-20,11.08,11.65,11.01,11.39,107000,0,0
2018-07-23,11.39,11.67,10.92,11.03,42200,0,0
2018-07-24,11.06,11.307,10.62,10.78,64200,0,0
2018-07-25,10.79,10.91,10.48,10.58,44900,0,0
2018-07-26,10.6,10.78,10.35,10.5,19600,0,0
2018-07-27,10.59,10.59,9.837,10.02,58700,0,0
2018-07-30,10.02,10.85,9.82,10.46,69800,0,0
2018-07-31,10.51,10.91,10.3,10.71,35400,0,0
2018-08-01,10.71,10.82,10.04,10.49,161400,0,0
2018-08-02,11.15,11.48,10.84,10.95,93500,0,0
2018-08-03,11.0,11.37,10.14,10.3,40800,0,0
2018-08-06,10.32,12.38,10.01,10.18,46700,0,0
2018-08-07,10.13,10.13,9.45,9.56,132100,0,0
2018-08-08,9.54,12.07,9.54,11.7,620500,0,0
2018-08-09,11.69,12.11,10.61,10.69,119600,0,0
2018-08-10,10.7,11.327,10.25,10.79,28500,0,0
2018-08-13,10.82,11.187,10.44,10.85,54500,0,0
2018-08-14,10.89,11.42,10.65,11.02,46500,0,0
2018-08-15,10.96,11.05,10.55,10.88,63700,0,0
2018-08-16,10.88,10.975,10.63,10.7,19500,0,0
2018-08-17,10.67,10.8,10.535,10.63,19400,0,0
2018-08-20,10.61,10.78,10.318,10.53,35800,0,0
2018-08-21,10.62,11.38,10.497,11.21,38300,0,0
2018-08-22,11.23,11.38,10.75,11.33,48700,0,0
2018-08-23,11.38,11.58,11.13,11.45,14400,0,0
2018-08-24,11.44,11.44,10.61,10.75,27700,0,0
2018-08-27,10.75,10.942,10.5,10.66,70000,0,0
2018-08-28,10.82,10.86,10.42,10.73,139000,0,0
2018-08-29,10.83,11.375,10.64,10.96,69800,0,0
2018-08-30,10.92,11.2,10.64,10.75,24400,0,0
2018-08-31,10.59,11.13,10.56,10.9,30700,0,0
2018-09-04,10.9,10.97,10.31,10.88,48100,0,0
2018-09-05,10.95,11.0,10.51,10.59,33000,0,0
2018-09-06,10.65,10.78,10.34,10.47,61200,0,0
2018-09-07,10.44,10.7,10.24,10.4,34700,0,0
2018-09-10,10.46,11.0,10.41,10.78,32600,0,0
2018-09-11,10.73,11.17,10.287,10.44,36900,0,0
2018-09-12,10.26,11.02,10.21,10.59,74200,0,0
2018-09-13,10.66,11.37,10.3,11.12,62000,0,0
2018-09-14,11.27,12.0,10.72,10.77,107400,0,0
2018-09-17,10.58,11.75,10.28,10.39,38700,0,0
2018-09-18,10.38,10.619,10.25,10.42,72100,0,0
2018-09-19,10.7,11.28,10.36,11.09,29500,0,0
2018-09-20,11.18,11.74,10.8,11.42,70800,0,0
2018-09-21,11.42,11.42,10.168,10.35,104200,0,0
2018-09-24,10.22,10.69,10.2,10.51,67000,0,0
2018-09-25,10.55,10.55,10.15,10.24,36800,0,0
2018-09-26,10.23,10.83,10.07,10.59,29200,0,0
2018-09-27,10.68,10.7,10.28,10.56,15000,0,0
2018-09-28,10.5,10.81,10.26,10.74,35100,0,0
2018-10-01,10.8,11.31,10.8,10.87,29000,0,0
2018-10-02,11.0,11.0,10.2,10.8,47200,0,0
2018-10-03,10.313,11.15,10.313,10.77,41300,0,0
2018-10-04,10.85,11.005,10.372,10.44,21500,0,0
2018-10-05,10.44,10.9,10.2,10.21,19100,0,0
2018-10-08,10.47,10.559,10.06,10.21,22300,0,0
2018-10-09,10.19,10.59,10.19,10.39,23900,0,0
2018-10-10,10.565,10.57,10.11,10.14,25700,0,0
2018-10-11,10.14,11.5,10.14,11.03,47500,0,0
2018-10-12,11.02,11.31,10.45,10.94,28200,0,0
