Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
1999-03-04,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-05,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-03-08,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-03-09,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-10,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-11,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-12,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-15,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-16,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-17,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-18,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-19,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-22,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-23,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-24,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-25,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-26,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-29,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-30,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-03-31,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-01,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-05,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-06,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-07,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-08,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-09,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-12,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-13,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-14,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-15,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-16,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-19,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-20,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-21,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-22,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-23,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-26,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-27,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-28,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-29,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-04-30,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-03,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-04,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-05,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-06,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-07,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-10,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-11,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-12,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-13,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-14,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-17,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-18,6375.0,6375.0,6375.0,6375.0,0,0,0.0
1999-05-19,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-20,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-21,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-24,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-25,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-26,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-27,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-05-28,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-06-01,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-06-02,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-06-03,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-06-04,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-06-07,6000.0,6000.0,5812.5,5812.5,0,0,0.0
1999-06-08,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-09,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-10,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-11,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-14,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-15,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-16,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-17,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-18,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-21,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-22,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-23,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-24,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-25,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-28,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-29,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-06-30,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-01,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-02,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-06,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-07,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-08,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-09,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-12,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-13,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-14,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-15,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-16,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-19,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-20,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-21,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-22,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-23,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-26,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-27,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-28,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-29,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-07-30,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-02,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-03,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-04,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-05,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-06,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-09,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-10,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-08-11,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-12,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-13,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-16,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-17,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-18,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-19,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-20,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-23,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-24,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-25,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-26,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-27,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-30,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-08-31,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-01,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-02,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-03,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-07,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-08,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-09,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-10,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-13,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-14,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-15,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-16,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-17,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-20,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-21,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-22,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-23,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-24,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-09-27,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-09-28,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-09-29,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-09-30,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-01,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-04,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-05,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-06,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-07,6562.5,6562.5,6562.5,6562.5,0,0,0.0
1999-10-08,5437.5,5437.5,5390.625,5390.625,0,0,0.0
1999-10-11,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-12,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-13,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-14,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-15,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-18,5390.625,5390.625,5390.625,5390.625,0,0,0.0
1999-10-19,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-20,6000.0,6000.0,5250.0,5250.0,0,0,0.0
1999-10-21,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-22,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-25,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-26,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-27,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-28,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-10-29,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-01,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-02,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-03,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-04,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-05,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-08,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-09,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-10,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-11,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-12,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-15,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-16,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-11-17,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-11-18,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-11-19,5812.5,5812.5,5812.5,5812.5,0,0,0.0
1999-11-22,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-23,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-24,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-26,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-29,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-11-30,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-12-01,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-12-02,5250.0,5250.0,5250.0,5250.0,0,0,0.0
1999-12-03,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-06,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-07,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-08,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-09,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-10,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-13,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-14,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-15,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-16,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-17,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-20,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-21,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-22,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-23,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-27,5273.4375,5273.4375,5273.4375,5273.4375,0,0,0.0
1999-12-28,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-12-29,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-12-30,6000.0,6000.0,6000.0,6000.0,0,0,0.0
1999-12-31,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-03,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-04,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-05,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-06,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-07,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-10,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-11,6000.0,6750.0,6000.0,6750.0,0,0,0.0
2000-01-12,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-13,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-14,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-18,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-19,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-20,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-21,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-24,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-25,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-01-26,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-27,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-28,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-01-31,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-01,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-02,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-03,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-04,5250.0,6750.0,5250.0,6750.0,0,0,0.0
2000-02-07,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-08,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-09,6750.0,6750.0,6000.0,6000.0,0,0,0.0
2000-02-10,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-11,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-14,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-15,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-16,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-17,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-18,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-22,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-23,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-24,6750.0,6750.0,6750.0,6750.0,0,0,0.0
2000-02-25,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-02-28,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-02-29,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-03-01,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-03-02,6000.0,6000.0,6000.0,6000.0,0,0,0.0
2000-03-03,6000.0,6000.0,5250.0,5250.0,0,0,0.0
2000-03-06,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-07,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-08,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-09,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-10,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-13,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-14,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-15,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-16,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-17,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-20,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-21,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-22,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-23,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-24,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-27,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-28,5250.0,5250.0,5250.0,5250.0,0,0,0.0
2000-03-29,2847.6562,5695.3125,2847.6562,5695.3125,0,0,0.0
2000-03-30,5695.3125,5695.3125,5695.3125,5695.3125,0,0,0.0
